     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    215846,        91,         0,   119.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215845,        93,         0,   121.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215843,        89,         0,   119.1,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215846,        95,         0,   121.6,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215842,       128,         0,   120.1,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215846,       103,         0,   118.4,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215851,        83,         0,   119.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,        92,         0,   119.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215849,       115,         0,   120.6,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,       117,         0,   120.5,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215847,       116,         0,   120.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215847,       108,         0,   120.1,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,        99,         0,   119.3,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215853,        99,         0,   119.3,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215854,        95,         0,   120.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,       100,         0,   119.2,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215850,        99,         0,   120.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215848,       102,         0,   120.1,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215847,       105,         0,   118.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215849,        92,         0,   120.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,       109,         0,   119.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,       101,         0,   118.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215854,        92,         0,   120.2,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215852,        94,         0,   121.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215851,        98,         0,   122.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215856,       105,         0,   121.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215853,        97,         0,   120.6,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215856,        96,         0,   121.2,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215863,        98,         0,   121.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215862,        93,         0,   122.3,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215856,        92,         0,   120.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215847,        92,         0,   119.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215841,        88,         0,   119.5,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215840,       100,         0,   118.5,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215836,        85,         0,   119.2,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215830,       101,         0,   119.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215823,        85,         0,   119.2,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215823,        98,         0,   120.4,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215823,        75,         0,   122.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215825,       102,         0,   121.5,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215829,        87,         0,   117.6,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215832,        96,         0,   120.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215832,        96,         0,   118.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215835,       101,         0,   119.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215834,        86,         0,   119.4,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215825,        96,         0,   119.4,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215820,        95,         0,   119.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215827,        97,         0,   116.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215827,       103,         0,   117.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215831,        94,         0,   118.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215834,       102,         0,   120.2,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215836,        79,         0,   118.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215838,        85,         0,   119.7,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215838,       101,         0,   119.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215847,        91,         0,   117.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215853,        77,         0,   118.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215857,        91,         0,   119.4,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215856,        86,         0,   121.3,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215860,       101,         0,   118.8,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215861,        89,         0,   120.9,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215861,        84,         0,   119.3,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215867,        89,         0,   119.0,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
    215870,       100,         0,   120.1,pymatching,420694b3f864b0060f1d8997ee0a5dcfbbd05e00fbac240d3a81a2a8d3f3dd4c,"{""d"":15,""eta"":1000,""memory"":""H"",""p"":0.003,""params"":{""afterCZ_bias_probability"":[0.003,1000],""after_clifford_depolarization"":0.003,""after_reset_flip_probability"":0.003,""before_measure_flip_probability"":0.003,""before_round_data_bias_probability"":[0.003,1000],""distance"":15,""rounds"":45}}",
